,App,Rating,Comment
1881,klar,4,me gusta mucho cashback pero no hay estados de cuenta
1882,klar,5,no hay comision por tener la cuenta y no te piden minimos
1883,klar,5,"la app esta muy ordenada, buena banca digital"
1884,klar,5,"hicieron muy buen trabajo, excelente fintech"
1885,klar,4,no se puede meter efectivo a la cuenta
1886,klar,5,"muy buena para gastos personales, ayuda mucho a administrarse"
1887,klar,5,muy practico y facil de usar
1888,klar,4,"muy buena app, es rapida"
1889,klar,5,el progrma de cashback esta atm
1890,klar,5,no hay comision pr dejar la cuenta en 0
1891,klar,4,la uso para mis gztos personales x que me regresan algo
1892,klar,5,"es muy facil de abrir, pero no han sacado prestamos"
1893,klar,5,"muy buena banca, la mas huumana"
1894,klar,4,se pueden etiquetar gastos para saber en que se va el dinero
1895,klar,4,"super facil, todo desde el cel"
1896,klar,4,los diseños son muy ordenados y sencillos
1897,klar,4,muy cercanos al cliente
1898,klar,4,no hay depositos en efectivo pero chido
1899,klar,4,sirve mucho y esta padre cashback
1900,klar,5,el diseño es muy facil de entender
1901,klar,4,tecnologia para administrar mi gstos
1902,klar,5,no tengo una sola queja
1903,klar,5,muy bonito facil y sencillo
1904,klar,5,vendo mis products y cobro x aquí
1905,klar,5,muy buen banco
1906,klar,4,"buen trabajo, saquen mas cosas"
1907,klar,4,muy facil de sacar y sin comisiones
1908,klar,5,"me gusta mucho el servicio, ademas del color de la tarjeta"
1909,klar,4,la mejor atencion con el proceso mas sencillo
1910,klar,5,ya no ai referidos
1911,klar,5,muy facil de abrir y usar
1912,klar,5,"me fascina la caja de la tarjeta, aemas buen servicio"
1913,klar,4,no ce puede depocitar efectivo
1914,klar,4,un proceso de alta bastante sencillo
1915,klar,4,"muy buena app, pocas asi"
1916,klar,5,"sigan asi, muy buen trabajo"
1917,klar,5,"sin comisiones ocultas, las de cajero hasta las regresan"
1918,klar,4,no hay estados de cuenta
1919,klar,4,"un banco sencillos, solodeberian de sacar mas cosas"
1920,klar,5,que amigable app y que facil fue solicitarla
1921,klar,5,estaria super que aceptaran pagos en oxxo
1922,klar,4,muy bien pero ya deberian de sacar mas servicios
1923,klar,5,me gusta mucho como organiza tus gastos
1924,klar,4,muy buena banca en linea
1925,klar,4,"soy estudiante y vivo lejos de casa, mi familia me manda dinero a esta"
1926,klar,4,recibo y mandio dinero por aquí sin comisiones
1927,klar,4,me gusta mucho y llega rapido a casa
1928,klar,4,muy bonita y amigable
1929,klar,4,la uso xque ne regresan algo
1930,klar,4,muy buena pero a veces tarda un poco en cintestar atencion al ccliente
1931,klar,5,funciona excelente y no hay ninguna queja
1932,klar,4,funciona bien pero no ecepta efectivo
1933,klar,4,un buen banco me gustaria que sacaran mas productos
1934,klar,5,muy util para comprar online
1935,klar,5,me gusta para pagar cosas online
1936,klar,5,el programa de cashback esta fregon
1937,klar,5,"amigable, rapido y sencillo, buen trabajo"
1938,klar,4,me gusta mucho pero no se puede depositar efectivo
1939,klar,4,te pagan algo por gastar y tienen buen servicio
1940,klar,5,muy bien para mis gastos de mes con mes
1941,klar,5,esta muy chida y el diseño esta padre
1942,klar,5,sirve muy bien para cobrar por transferencia
1943,klar,5,mando muchas transferencias y no me cobran x mandarlas
1944,klar,5,el mejor servicio bancario
1945,klar,4,"muy buena app, bien diseñada y no se traba"
1946,klar,5,"la saque super fasil, ningun banco te lo hace tan sencillo"
1947,klar,5,vivo lejos de mis pdres pero con una de estas les mando diner
1948,klar,4,"muy buena app, sencilla"
1949,klar,4,"ojala sigan trabajando asi, me gusta mucho"
1950,klar,4,"en otro lado me mandaban minimo de cuenta y por transferencias, y aki no"
1951,klar,5,esta chida y la aseptan en todoz ladoz
1952,klar,4,la recomende y yala usa toda mi familia pro ya no pagan por referidos
1953,klar,5,no tiene ni un problema
1954,klar,4,no te cobran manejo de cuenta ni minimo
1955,klar,4,me llego super rapido despues de solicitar
1956,klar,5,todo es online y facil
1957,klar,4,son muy serviciales y resuelven todo rapido
1958,klar,5,siento que cuidan mucho a sus clientes
1959,klar,5,me gusta mucho la presentacion del producto
1960,klar,5,muy buena atencion a sus clientes
1961,klar,4,casback es muy bueno
1962,klar,4,me sirve mucho para organizar mis gastos
1963,klar,5,"me gusta mucho, llega rapidisimo el deposito"
1964,klar,4,muy buena app
1965,klar,5,la mejor banca en linea
1966,klar,4,"muy buen producto, no tengo quejas"
1967,klar,4,me encanta para depositar la mesada de mis hijos
1968,klar,4,te regresan las comiciones por retiros en muchos cajeros
1969,klar,4,la uso para gastos personales
1970,klar,5,me gusta mucho pr que no cobran comisiones
1971,klar,5,"un excelente servicio, muy buena atencion"
1972,klar,1,"La atención al cliente es más que mala, no hay forma de hacer transferencias ya que tienen casi un mes en “mantenimiento” y te solucionan los problemas con las transferencias después de 10 días. 
Muchos comercios no la aceptan y no se puede usar como método de pago en celulares o pago frecuente en apps."
1973,klar,5,deberas que todo fnciona muy vien
1974,klar,5,muy facil de sacar y rapido de obtener
1975,klar,4,recomendada
1976,klar,4,todo funciona justo como deberia y sin peros
1977,klar,4,Klar es el mejor banco
1978,klar,4,"estan chidos los diseños, sobre todo la caja"
1979,klar,4,funciona para amazon bien
1980,klar,5,no cobran comisiones casi x nada
1981,klar,4,ya deverian de sacar ki de credito
1982,klar,5,necesitaba una cuenta de banco y esta es la mas facil de sacar y jala muy bien
1983,klar,4,se hace todo desde el cel
1984,klar,5,me sirve muy bien para hacer pagos online
1985,klar,4,"muy buena para que me manden dinero, de mercado libre"
1986,klar,5,me gusta muho que recibe y manda pagos instantaneos
1987,klar,4,me gusta mucho pero no se puede meter efectivo
1988,klar,5,no hay comisiones x minimos ni transferensia y te regrezan las de retiro de efectivo
1989,klar,5,la uso para que me paguen unos trabajos que hago de manera remota
1990,klar,4,excelente servicio
1991,klar,4,no encuentro de donde extraer estados de cuenta
1992,klar,5,"publicidad perrona, me encanta la pagina de instagram"
1993,klar,4,una cuenta facil de abrir
1994,klar,4,"lastima que quitaron el programa de referidos, pero en general bien"
1995,klar,5,"un muy buen servicio telefonico, rapido y eficaz"
1996,klar,4,buena app para banca online
1997,klar,4,no te cobran comisiones ocultas
1998,klar,4,me gusta el diseño de la tarjeta
1999,klar,4,la aceptan en todos lados
2000,klar,5,me gusta mucho el programa de recompensas
2001,klar,5,llega y sale lana faci y rapido
2002,klar,5,muy buen banco con la mejor app
2003,klar,4,no te piden minimos de cuenta
2004,klar,4,muy bonito diseño
2005,klar,5,me gusta mucho el organizador de gastos
2006,klar,5,me gusta mucho la banca online
2007,klar,4,"casi sin comisiones, creo que hay cajeros que si cobran"
2008,klar,4,sin filas y desde casa
2009,klar,5,un diseño muy sencillo y facil de entender
2010,klar,5,los pagos llegan de volada
2011,klar,4,no veo de donde sacar estados de cuentaa
2012,klar,4,no ai donde aser depositos en efectivo
2013,klar,4,buen banco con buen servicio
2014,klar,4,"buen producto, no hay comisiones pero no se puede efectivo"
2015,klar,4,diseño ordenado y amigable
2016,klar,4,"facil y sencilla de sacar, bien con la pandemia"
2017,klar,4,me gusta mucho lo del cashback pero no puedo meterle efktibo
2018,klar,4,buen trabsjo pero ya saqen prestamos
2019,klar,4,me gusta
2020,klar,5,"buen banco en general, hicieron muy buen trabajo"
2021,klar,5,la app es muy buena y rapida
2022,klar,4,me gusta ase la chamba vien
2023,klar,4,tienen unos diseños muy perrones en la app
2024,klar,4,todo esta chido pro no ce pueden sakar los estados de cuenta
2025,klar,5,"lo asen muy bn, me gsta muchoo"
2026,klar,5,me gusta mucho que no me pidan minimo de cuenta
2027,klar,4,"no he tenido ni un pex, solo no se puede cash"
2028,klar,5,excelente app
2029,klar,5,una interface muy amigable
2030,klar,4,una buena fintech
2031,klar,5,"Mucha claridad con este banco, creo que es excelente"
2032,klar,4,"esta bien, no diria mas"
2033,klar,4,La llevo usando un tiempo y no es contactless
2034,klar,4,"La uso mucho, solo por el cashback siempre decido usar esta en vez de la otra que tengo, me conviene"
2035,klar,5,Sigan asi ya que para el usuario es padre que siempre esten innovando
2036,klar,5,Una buena alternativa a un banco normal nunca habia visto algo similar
2037,klar,5,"La tarjeta nueva ya es contactles, eso era lo unico que les faltaba"
2038,klar,4,Con el cambio de tarjeta espero no se arruine la mia
2039,klar,4,Ya solicite un repuesto a mi tarjeta anterior debido a que la perdi
2040,klar,5,"Sin preocupaciones, yo solo gasto y confio en ellos, todo es muy claro y son bastante transparentes"
2041,klar,4,Como le hago para conseguir la tarjeta nueva? Y el credito? Me gustaria que me cosideren
2042,klar,5,"Es un excelente banco, puedo transferir y recibir dinero a todas horas y en todo momento"
2043,klar,4,Como pongo el nip?
2044,klar,4,me gust esta pero kiero la nueva
2045,klar,5,"Valio la pena la espera en definitiva, ahora puedo pagar cosas inimaginables"
2046,klar,4,Puedo solicitar el cmbio de tarjeta por el diseño nuevo?
2047,klar,4,"Solo les falta el nip, me gusta la tarjeta nueva, el diseño espro que esa ya venga con nip"
2048,klar,4,Tengo mi tarjeta bloqueada ya que estbaa esperando el repuesto y no se que vaya a pasar porque mi amigo me deposito antier mientras la tenia bloquead
2049,klar,5,"Seguire usando esta tarjeta para siempre, es muy increible"
2050,klar,5,Me caen muy bien porque despues de 10 compras te regresan dinero
2051,klar,5,"Es muy facil de usar, debito y credito en una tarjeta"
2052,klar,4,Hice el proceso y mi tarjeta llego hasta el segundo intento y la e disfrutado
2053,klar,5,Me encanta mucho la empresa y el servicio que dan contratenme
2054,klar,5,Por fin tengo credito con Klar son los mejores!
2055,klar,5,Una tarjeta moderna y elegante
2056,klar,5,Llego mi tarjeta y me encanto el diseño me dijeron que era el nuevo y me parecio genial
2057,klar,5,Cumplieron mi tarjeta llego rapido y con la tecnologia contactless que me prometieron
2058,klar,4,Mi tarjeta es la transparente bien bonita busco algo contacless tambien
2059,klar,4,Disen que haga un deposito para empesar a usar mi tarjeta pero ahorita no hai varo no la cancelen plis
2060,klar,5,Es la tarjeta que siempre uso porque es muy practica y me da cashback
2061,klar,4,Ya no me salen los peces esperando el credito entonces no se si quitaron la opcion para siempre
2062,klar,4,Intente hacer transferencia un dia en la noche y no pude al dia siguiente ya me dejo
2063,klar,5,Son muy buenos y ya tengo mi tarjeta de crédito con ellos!!
2064,klar,5,Una tarjeta muy buena para transferir ya que puede ser a cualquier banco y no te cobran
2065,klar,5,Muy bien que no necesito un deposito inicial para empezar a usar la tarjeta
2066,klar,4,En el oxxo y 711 deberiamos de poder depositar con efectibo
2067,klar,5,Lo necesito ya
2068,klar,1,"No me deja registrarme , que lastima."
2069,klar,5,Ya la uso desde hace un rato y me ha ido bien
2070,klar,5,gran servicio
2071,klar,4,La tengo la uso y todo pero no me llegan correos me extrña
2072,klar,4,"El manejo de efectivo no es su fuerte, todo lo demas muy bien"
2073,klar,4,Me administro bien con esta tarjeta
2074,klar,5,personal muy capacitado para atencion al cliente
2075,klar,1,"Me mandaron un correo que me bloquearon la cuenta por actividad irregular, a pesar de que mande correo pidiéndoles explicación en que se basan, y como puedo recuperar la cuenta, mandando ine, rfc, acta, curp, y hasta número telefónico a mi nombre, me bloquearon la cuenta. 
Me gustaba mucho pero es injusto que no te den explicación, a pesar de sus fallas en transferencias durante 2 semanas. 
Pésima, no la recomiendo"
2076,klar,5,banco genial
2077,klar,4,no aceptan efectivo
2078,klar,4,esperando credito
2079,klar,4,bien
2080,klar,5,el mejor banco con la mejor atencion
2081,klar,5,"muy buena banca digital, bastante sencilla"
2082,klar,5,cashback esta muy perron y no hay comision por apertura
2083,klar,5,no ay procesos complicados para sacarla
2084,klar,4,no tengo un banco mejor
2085,klar,4,servicio perron y con buena atencion
2086,klar,4,me encanta el diseño de la nueva tarjeta
2087,klar,5,no te piden saldo promedio minimo
2088,klar,4,cashback es muy bueno
2089,klar,4,un banco muy humano
2090,klar,5,no hay comisiones po manejo de cuenta
2091,klar,4,no te cobran x hacer transferencias
2092,klar,5,no hay broncas la uso para pagar todo
2093,klar,4,un proceso muy sencillo
2094,klar,5,"muy buen banco, un producto bastante completo"
2095,klar,4,la uso para gastar en todos lados y me rembolsan
2096,klar,4,livin it
2097,klar,4,la unica queja es que no aceptan efectivo
2098,klar,4,ya acepten pagos en oxxo
2099,klar,4,emitan credito ya pefaver
2100,klar,5,cool
2101,klar,5,"le dan seguimiento a todo, es el mejor servicio"
2102,klar,4,la uso para mis compras fuertes y me regrasan un buen cacho
2103,klar,5,el mejor servicio y muy sencilla de sacar
2104,klar,5,"muy bien, mejor tener 2 cuentas"
2105,klar,5,mi primera cuenta y todo fue muy facil
2106,klar,5,ojala que les vaya muy bien x que tienen muy buen servicio
2107,klar,4,les pongo dinero a mis hijas para que vayan a lla universidad y coman
2108,klar,4,siempre pasan los pagos en todos lados
2109,klar,5,llega a tu haus
2110,klar,4,la mejor banca digital excelente trabajo
2111,klar,5,"cero burocracia, muy eficiente"
2112,klar,5,es muy sencillo y amigable
2113,klar,5,las recompensas estan chhidas
2114,klar,4,ya hay pag contactless
2115,klar,5,"muy buena banca en linea, espero que no cambie"
2116,klar,5,shido pero donde estan los estados de cuenta eh
2117,klar,4,"funsiona bien y no da lata, eso ya es algo"
2118,klar,5,"klar lo hace muy bien, comprobado"
2119,klar,5,muy bien para la administracion personal
2120,klar,5,le mando varo a mis hijos y les llega bien rapido
2121,klar,5,no hay comision por manejos de cuenta
2122,klar,4,ojala ya saquen mas servicios
2123,klar,5,muy fasilde sacar
2124,klar,5,la uso mucho para administrarme
2125,klar,5,no ai estados de cuenta
2126,klar,5,excelente banco
2127,klar,4,bastante funcional
2128,klar,5,el dinero llega volando
2129,klar,5,no ay comisiones x nada
2130,klar,5,muy buen banco
2131,klar,4,lastima que ya no pagan x referencias
2132,klar,1,"Que tal pregunta acabo de bajar su app para registrarme, pero me sale un msj diciendome que lo intente en unos dias tenemos mejores planes es cierto eso????"
2133,klar,1,"No es posible que no pueda realizar un transferencia para tener fondos en mi cuenta y poder utilizarla llevo un par de semanas con este problema y en el chat solo me dicen que tengo que esperar a que me manden un correo para que me den solución, que lastima pintaba bien su servicio..."
2134,klar,5,me gusta muchisimo que no cobran comisiones y cashback
2135,klar,5,muy padre el insta y la app
2136,klar,4,"la uso para recibir pagos por ventas que hago, sirve super"
2137,klar,4,la cuenta mas fasil de abrir
2138,klar,4,muy buena app online
2139,klar,5,le mando dinero a mis amigos con klar u otros bancos facil y gratis
2140,klar,5,llega el dinero al instante y sin comision
2141,klar,5,te regresan la comision de cajeros
2142,klar,4,no se de donde sale el estado de cuenta o si llega a mi mail
2143,klar,5,no hay 1 queja
2144,klar,4,se pueden enviar transferencias gratis
2145,klar,5,muy amigable la appy el mejor servicio de un banco
2146,klar,4,en general funciona bien
2147,klar,5,Creo que es una buena App aunque le falta madurez y x eso le faltan más funciones que posteriormente irán agregando. Pero las transferencias las realizas de manera sencilla y rápida
2148,klar,1,"Klar ya tiene más 2 semanas sin funcionar, ya estoy utilizando otra tarjeta. No responden los que atienden los mensajes de soporte no resuelven nada. Pésimo."
2149,klar,4,me encantaria poder recibir depositos en oxxo
2150,klar,5,muy facil y tienen un programa que te regresa parte de tus gastos
2151,klar,5,"las transferencias quedan de bolada en este banco, muy rapido"
2152,klar,4,"todo funsiona muy bn, no da lata"
2153,klar,5,es muy eficiente y rapidda la banca elektrnika
2154,klar,4,megustaria k ubiera prestamoz ya
2155,klar,5,el mejor banco con la mejor banca en linea
2156,klar,4,la app tiene un diseño muy ordenado
2157,klar,4,me gustaria que ubiera prestamos ya
2158,klar,5,"muy buen producto, ojala sigan asi"
2159,klar,4,no ai depocitos en efectivo
2160,klar,5,"muy buena app, muy facil de usar y rapida"
2161,klar,4,me es muy practico como funciona
2162,klar,4,la uso para mi gasto diario y muy buena
2163,klar,5,el tramite es muy facil y te llega a tu casa
2164,klar,5,muy buena atencion al cluente
2165,klar,5,muy buen servicio y la publicidad esta muy cool
2166,klar,4,lastima qe no se puede meter efectivo pero bien
2167,klar,5,muy bien que no ai comisiones o no me an cobrando
2168,klar,5,diseños muy bonitos y la mejor atencion
2169,klar,4,no piden saldo promedio
2170,klar,4,no puedes sacr estados de cuenta pero lo demas esta bien
2171,klar,5,"me gusta mucho, todo es muy sencillo"
2172,klar,4,"la uso para mis pagos en linea, de que netflix amazon y lo demas"
2173,klar,4,"me da confianza, hacen las cosas bien y todo esta organizado"
2174,klar,5,no hay minimo de saldo ni promedio
2175,klar,4,"ojala que saquen mas prductos, es buena banca"
2176,klar,4,todo bien en grandes rasgos
2177,klar,4,"me choca ir al banco, con klar no hay que ir"
2178,klar,4,muy fasil de usae
2179,klar,5,el dinero llega en friega
2180,klar,5,le mando dinero a gente que pago regularmente con esta
2181,klar,5,buen servicio y llega el dinero rapido
2182,klar,4,la uso como segunda cuenta para administracion personal
2183,klar,4,nunca habia sacdo una cuenta tan facil
2184,klar,4,"muy buena atencion y buen trato a sus clientes, bien"
2185,klar,4,una app muy amigable
2186,klar,4,la mayoria de los cajeros te regresan la comision
2187,klar,4,"mi papa nos da nuestra semana por aquí a mi y a mis hermanas, siempre llega a tiempo"
2188,klar,4,muy bien para administracion personal
2189,klar,4,los procsos mas sencillos de toda la banca
2190,klar,4,muy buen servicio a sus clientes
2191,klar,1,Antes era la mejor app bancaria PERO AHORA NO TE DEJA HACER NI RECIBIR TRANSFERENCIAS y tienen tu dinero parado.Yo tengo una emergencia y no puedo sacar mi dinero gracias a esto.PESIMA APP
2192,klar,4,ya deberian de dar prestamos
2193,klar,5,muy funcional y practico
2194,klar,5,"me gusta mucho, sirve perfecto y tienen muy buen sevicio"
2195,klar,5,cero filas y todo desde la casa
2196,klar,4,puedes retirar efectibo en muchisimos cajeros
2197,klar,4,funciona pero no hay estados de cuenta
2198,klar,4,"todo esta bonito pero se tardan en contestar, bn banco"
2199,klar,4,pues todabia no esta lo de credito
2200,klar,5,es un banco que no abusa como los demas
2201,klar,5,la mejor atencion de un banco
2202,klar,4,te regresan lo que cobra el cajero
2203,klar,4,llega muy rapido por correo y se saka bien fasil
2204,klar,4,me sirve mucho para el gasto por que me regrzan algo
2205,klar,4,es muy fasil de usar y muy buen producto
2206,klar,5,me gusta mucho lo de cashback
2207,klar,4,rl proceso es muy corto y rapido
2208,klar,5,es un banco con menos burocracia que los demas
2209,klar,4,tiene una herramienta para administrar gastos
2210,klar,4,ya no me tengo que para en el banco
2211,klar,4,muy bonito diseño y muy ordenado todo
2212,klar,4,sirve y la aseptan en todos lados
2213,klar,4,la uso para mis gastos diarios por el programa de recompensas
2214,klar,4,"nada fue presencial, todo rapido"
2215,klar,5,muy padre la pagina de instagram y los diseños
2216,klar,4,muy sencilla de usar
2217,klar,4,me sirve para organizar mis gastos personales
2218,klar,5,Jala justo como dice
2219,klar,4,me llega mi dinero super rapido
2220,klar,5,un banco muy amigable y servicial
2221,klar,4,todo chido pero de donde saco estados de cuenta
2222,klar,5,"muy buena app, la mas sencilla y el banco mas amigable"
2223,klar,5,me sirve mucho para compras online
2224,klar,4,ya que sakn lo d credit
2225,klar,4,haces el proceso y todo llega rapido
2226,klar,5,retira efectio en todos lados
2227,klar,5,me gusta mucho el cashback
2228,klar,4,la app es muy sencilla
2229,klar,5,no tuve que ir ni a firmae
2230,klar,5,me gusta mucho el diseño de la tarjeta
2231,klar,4,"la mejr fintach, sencilla y facil de sacar"
2232,klar,5,"una app muy amigable, facil de usar"
2233,klar,5,no beo komo sakar estos d cuenta
2234,klar,5,muy bonita pagina de instagram y buen servicio
2235,klar,5,la mejor app
2236,klar,5,hicieron un gran trabajo
2237,klar,5,cashback es el mejr programa de recompensas
2238,klar,5,la aceptan en linea en todos los lados
2239,klar,4,no hay comision x manejo de cuenta
2240,klar,5,funciona justo como lo deberia de hacer
2241,klar,4,llegarapido y facil a tu casa
2242,klar,4,todo funciona facil y rapido
2243,klar,5,"muy buen servicio x telefono, rapido y atento"
2244,klar,5,mando transfers x aki
2245,klar,4,no piden saldo minimo
2246,klar,5,t regresan las comisiones x retiro
2247,klar,5,me gusta much ce me ase muy practico
2248,klar,4,muy buen servicio pero no se puede meter efectivo
2249,klar,5,muy amigable y ordenada la app
2250,klar,4,"muy bien, funciona bien"
2251,klar,5,me gusta mucho es buen banco
2252,klar,5,lo de cashback perron
2253,klar,4,buen servicio pero no ai estados de cuenta
2254,klar,5,la mejor banca en linea que uso
2255,klar,4,bien para compras online
2256,klar,5,me gusta mucho y el mejor servicio
2257,klar,5,me gusta para mi gasto dia a dia por que puedo recibir algo
2258,klar,4,la uso para recibir dinero de mi jefe
2259,klar,4,es sencilla de sacar y con eso ya van ganando
2260,klar,5,"la app es facil d entender, siempre batallo pero no con esta"
2261,klar,4,"me gustan los diseños, me dan paz"
2262,klar,5,todo bien y sin minimos ni comisiones
2263,klar,4,me gusta lo de cahback
2264,klar,4,la uso para mandar lana y jala
2265,klar,5,me gusta mucho mas que la competencia
2266,klar,4,"funciona bien, es una cuenta"
2267,klar,4,ya deverian de scar la fncion de credito
2268,klar,4,ub buen servicio pero a veces es tardadoo para contestar
2269,klar,4,asi deberian de ser los demas bancos
2270,klar,4,sencillisimo proceso
2271,klar,1,Ya tiene una semana la aplicación sin poder recibir o recargar la cuenta. Ojalá lo solucionen pronto
2272,klar,5,tienen el mejr servicio que puede dar un banci
2273,klar,4,muy util para transferencias y demas
2274,klar,4,me gusta pero quemal k kitaron referidos
2275,klar,4,si funsiona pero todabia no sale prestamo
2276,klar,4,"sin quejas, todo bien"
2277,klar,4,me gusta mucho pero no se donde sacar estados de cuenta
2278,klar,4,la app es facil de usar
2279,klar,4,muy bueno pero no se como meter efectibo
2280,klar,5,justo como deberian de ser las apps de banco
2281,klar,5,"muy facil se saka la cuenta, t la mandan por correo a kasa"
2282,klar,5,"Es lo mejor que hay! todo el control desde tu celular, olvidate de filas y vueltas a un banco, es muy muy innovador este concepto de un banco en linea y muy practico tambien!"
2283,klar,1,"En papel te dicen que es muy bueno y fácil de usar, jamás pude transferir de mi banco a Klar, jamás me respondieron con soporte y yo necesitaba una alternativa, mejor utilicé Rappi Pay y Cuenca, ahí a la primera."
2284,klar,1,Esta plataforma tiene demasiadas fallas; llevo una semana completa intentando recibir dinero por medio de transferencias y aparece todo el tiempo que está bloqueada la tarjeta. La verdad esto es una burla ya que el fin de semana me comuniqué y me dijeron que solamente era por el fin de semana; hoy estoy a otra mitad de la semana y aún sigo con la tarjeta bloqueada. ¡NO OCUPEN ESTA APLICACIÓN NO SIRVE NI ES EFICIENTE!
2285,klar,1,"Llevo días tratando de transferir mi dinero y la aplicación indica error. No es posible hacer compras en todos los establecimientos, la tarjeta es rechazada. En atención a clientes son groseros, no entienden el problema y no escuchan al cliente."
2286,klar,1,Marca error siempre. Me urge hacer una pero ya. Me he comunicado en todos sus medios posibles y no he tenido respuesta  por favor ayuda.
2287,klar,1,"Desde que descargue la app y recibí la tarjeta no pude usarlas, no pude realizar transferencias, salvo la primera que es requisito, y jamás pude usar la tarjeta.  Totalmente decepcionado."
2288,klar,1,"De repente, dejó de funcionar, cuando hago transferencias spei a la cuenta se me rechazan y lo peor es que en su soporte telefónico no contestan y tampoco por WhatsApp"
2289,klar,1,La descargue e intento hacer transferencias es un ascooo😤
2290,klar,5,Es un banco muy practico
2291,klar,5,"Todo lo puedo hacer desde el cel, nada de pedir permisos para salirte al banco, aquí controlo todo, pero ya corranle con el credito"
2292,klar,5,"Ya me lo prometieron mucho, ya me urge"
2293,klar,4,"Esta es mi primer experiencia con una fintech y la verad es que estoy asombrada, como no había intentado esto antes! Ademas creo que Klar es excelente, todo funciona muy bien con esta en especifico"
2294,klar,4,"Un banco funcional, sorprende que todo se puede hacer por medio de la app, es bastante practico este metodo"
2295,klar,1,"no me dejan hacer transferencias bancarias por medio de la app; nadie me resuelve mi molestia y ya llevo días que la app me marca error, van 3 ocasiones que que mi dinero no está en libertad como dicen"
2296,klar,4,"1 vez al mes me regresan como 100 pesos, no es mucho, pero algo es algo"
2297,klar,4,Muy bien el debito- sigo esperando mi tarjeta de credito con ansias
2298,klar,4,"Mi vida es menos complicada desde que tengo esta tarjeta, de verdad te ahorras mucho tiempo y dolores de cabeza"
2299,klar,4,tarjeta bonita
2300,klar,5,"Espero ya usar el credito porque de todas las tarjetas de debito que he tenido, esta es la de mas beneficios, es mas, es la unica con beneficios"
2301,klar,5,"No se cuanto % pero pues de cada gasto te regresan algo, eso esta muy bine"
2302,klar,5,El banco mas practico! Me encanta usar Klar
2303,klar,5,"Es la tarjeta que siempre uso, lo del cashback es wow y siento que tengo mucho mas control sobre mis gastos, todo mi dinero lo transfiero a mi tarjeta Klar"
2304,klar,4,se las recomiendo porque es el unico banco que te regresa dinero de cada gasto
2305,klar,5,"Pude pedir mi tarjeta y activarla desde mi casa, en total le inverti unos 10 minutos, una delicia"
2306,klar,5,"tenia otra fintech cuando vivia en alemania y llegando a mexico probe esta y pues esta bien, pero lo veo parecido a la otra"
2307,klar,5,"Puedo hacer transferencias 24/7, primer banco en el que puedo hacer eso, me ha sacado de aprietos"
2308,klar,5,"Me encantaba la aplicación pero la nueva es aun mejor, me encantó"
2309,klar,4,"Fácil, rápido, el banco más práctico - todo desde tu celular, todo claro, nada como Klar"
2310,klar,5,Lo de la huella digital normalmente es un fiasco pero con esta app si jala chido
2311,klar,4,"Mi ap no se bloquea ni se cierra sesion cuando no quiero, antes cambiaba de pantalla para ver datos y se salia pero ya no"
2312,klar,4,"La app nueva me gusta mas que la vieja, se ven mejoras"
2313,klar,5,"No gastas un peso cuando usas este banco, ni en gasolina"
2314,klar,5,Todo bien al 100
2315,klar,4,Me cayo un deposito esta semana
2316,klar,4,El banco mas facil
2317,klar,4,"Estas son las cosas que me hacen sentir orgulloso, era mi banco favorito y cuando descubrí que era una start-up mexicana, de verdad WOW"
2318,klar,4,"Me gusta mucho el diseño, lo demas pues es como una fintech"
2319,klar,4,Mi banco favorito
2320,klar,5,No te deja transferir con el numero de tarjeta como otros bancos
2321,klar,5,No llega como dicen se tardo mas
2322,klar,5,"Puedes retirar de cualquier cajero, eso es util y te regresan la comicha"
2323,klar,4,Ya quiero que salga el credito
2324,klar,5,"Bien Klar, lo unico es que por lo menos mi app se traba cuando el 4G no esta full"
2325,klar,4,"El sistema de transferencias muy bien, no te tienes que esperar para poder transferir, en el momento que das de alta la cuenta listo"
2326,klar,4,Es muy facil usarlo y muy facil transferir
2327,klar,4,"Supe que hubo usuarios que invitaron al programa de credito pero yo no fui uno de ellos, solo debito pero si me ha gustado"
2328,klar,4,Me imaginaba algo magnifico es muy poco
2329,klar,5,"No estaba en mi casa, andaba de intercambio y pues no llego pero ya no le dieron seguimiento"
2330,klar,5,"Me gusta mucho , pero como consejo les diria que para diferenciarse de las otras fintechs usaran su app como una app de finanzas personales, tiene todo el potencial para convertirse en eso"
2331,klar,5,"Mi hijo saco la cuenta y ahí me transfiere, yo solo uso la tarjeta y no he tenido problemas"
2332,klar,4,"La presentacion es muy buena, me cautivo"
2333,klar,5,No se exactamente que % te regresan de cada gasto pero algo es algo
2334,klar,5,Ya estoy registrado y quiero abrir a su aplicación y no me lo permite
2335,klar,5,"Es un gran banco, muy práctico, lo recomiendo"
2336,klar,4,"Es muy muy moderno, ya no quieren que usemos efectivo"
2337,klar,4,Parapapapa me encanta
2338,klar,5,Klar es lo max
2339,klar,4,"Llevo control de mis gastos, deberian de convertir la ap en eso"
2340,klar,5,Top
2341,klar,5,"Cuando hago una transferencia tengo que mandar el resumen de antes de confirmar y eso no a todos les da confianza, entonces solo hago transferencias con conocidos"
2342,klar,4,Excelente para ser gratis
2343,klar,5,"Llego rapidisimo, al dia siguiente de que me registre llego y ese mismo dia puse usar mi tarjeta, que proceso tan eficiente, emocionada de seguir probando lo que ofrecen"
2344,klar,4,"Es completamente gratis tener tu cuenta, no te cobran nada y hasta ganas poquito cuando usas la tarjeta"
